metric,source,value
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,2.0
n_observations,Simulated,4.0
n_observations,Simulated,2.0
n_observations,Observed,2.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,1.0
followup,Simulated,3.0
followup,Simulated,1.0
followup,Observed,1.0
total_displacement,Simulated,0.08973419772402264
total_displacement,Simulated,0.059454620712589
total_displacement,Simulated,0.08854829029895067
total_displacement,Simulated,0.09125794953355466
total_displacement,Simulated,0.24279916223424622
total_displacement,Simulated,0.03731137331680817
total_displacement,Simulated,0.06487847392217155
total_displacement,Simulated,0.2955755214012422
total_displacement,Simulated,0.038758205731416806
total_displacement,Simulated,0.27078199941073666
total_displacement,Simulated,0.06705024506690764
total_displacement,Simulated,0.8118240826598995
total_displacement,Simulated,0.16970655315399932
total_displacement,Simulated,0.11801318047036932
total_displacement,Simulated,0.18210281635640846
total_displacement,Simulated,0.06603861010992738
total_displacement,Simulated,0.15122007250904793
total_displacement,Simulated,0.1694668812256835
total_displacement,Simulated,0.21556863749873845
total_displacement,Simulated,0.04271656531283687
total_displacement,Simulated,0.13795520970628558
total_displacement,Simulated,0.04214256401027097
total_displacement,Simulated,0.1339324287403547
total_displacement,Simulated,0.07695078745794548
total_displacement,Simulated,0.1393499275543515
total_displacement,Simulated,0.1546274541889913
total_displacement,Simulated,0.09484878486772635
total_displacement,Simulated,0.22970804451744814
total_displacement,Simulated,0.1403849817865837
total_displacement,Simulated,0.05908933096768204
total_displacement,Simulated,0.11016565672552896
total_displacement,Simulated,0.08765002138366992
total_displacement,Simulated,0.10337031533641589
total_displacement,Simulated,0.04393841864428852
total_displacement,Simulated,0.05447817278214088
total_displacement,Simulated,0.40059553751974775
total_displacement,Simulated,0.006496959764661317
total_displacement,Simulated,0.06642934748859394
total_displacement,Simulated,0.33256838302317954
total_displacement,Simulated,0.14018834832734567
total_displacement,Simulated,0.0493275910691376
total_displacement,Simulated,0.3378773586966817
total_displacement,Simulated,0.053232202396131516
total_displacement,Simulated,0.16590536560997968
total_displacement,Simulated,0.24718229956051388
total_displacement,Simulated,0.10688842673967817
total_displacement,Simulated,0.13086418142790104
total_displacement,Simulated,0.07197282589208465
